publicationMonth,publicationDay,text,publicationYear,sentiment,publicationDate
3,8,two tribes mimika come esdm ask freeport close jakarta approximately,2017,0,8/03/2017
3,8,papuans jakarta demand government close freeport indonesiakini,2017,-0.128,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,indigenous tribes papua almost extinct freeport thisnewsid indonesia berita ber,2017,0,8/03/2017
3,8,popular two tribes mimika come esdm ask freeport close,2017,0.4215,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport tp jwb help children tmka jokowi,2017,0.4019,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close rol,2017,0,8/03/2017
3,8,believe freeport fund employees papua riot jakarta edybudianto,2017,-0.5574,8/03/2017
3,8,heart kamoro tribe whose purple fluid waste freeport jakarta,2017,-0.4215,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,central government accuse pt freeport indonesia employee demonstration jakarta freeportindonesia,2017,-0.1027,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,two tribes mimika come esdm ask freeport close jakarta approximately,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta followme follback,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta followme,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta freeport indonesia,2017,-0.5574,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,hhh freeport aja kaga diapain hump case ahok,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,indonesia freeport unity qureta,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,titikduanol papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,monitor freeport securities mtf optimistic target finance papua jakarta,2017,0.5423,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeports frequently ask question fundraise performance performance accord eltinus omaleng jakarta,2017,0,8/03/2017
3,8,central government accuse pt freeport indonesia employees demonstration jakarta,2017,-0.1027,8/03/2017
3,8,believe freeport fund employees papua riot jakarta ekarusdi,2017,-0.5574,8/03/2017
3,8,believe freeport fund employees papua riot jakarta zumariyah,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,two tribes mimika come esdm ask freeport close jakarta approximately,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta freeport indonesia,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,two tribes mimika come esdm ask freeport close jakarta approximately,2017,0,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,monitor freeport securities mtf optimistic target finance papua jakarta,2017,0.5423,8/03/2017
3,8,come jakarta amungme kamoro tribes request freeport close,2017,0,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,make freeport options follow lift indonesia usirfreeport natural sovereignty ulinyusron,2017,0.3612,8/03/2017
3,8,support nationalizationfreeport supporters jokowi militants freeport office office jakarta via shnet,2017,0.6808,8/03/2017
3,8,believe freeport fund employees papua riot jakarta zumariyah,2017,-0.5574,8/03/2017
3,8,media news jayapura like freeport,2017,0.3612,8/03/2017
3,8,watch freeport securities mtf optimistic finance papua jakarta pt mandiri tunas financ,2017,0.5423,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,papuans jakarta demand government close freeport indigenous papuans demand government,2017,-0.25,8/03/2017
3,8,freeport visit ministry emr jakarta,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post westpapua,2017,0,8/03/2017
3,8,question freeport change status mandate government,2017,0,8/03/2017
3,8,freeport deny employees riot jakarta via news,2017,-0.7184,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close rol,2017,0,8/03/2017
3,8,come jakarta amungme kamoro tribes request freeport close republika,2017,0,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,people papua jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,contact freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,freeport employees papua riot jakarta bayarin,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta detikcom,2017,-0.5574,8/03/2017
3,8,support nationalizationfreeport supporters jokowi militants freeport office office jakarta via shnet,2017,0.6808,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,share experience freeport number former minister esdm sambangi kantor jonan jakarta,2017,0.3612,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta detikcom,2017,-0.5574,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,two tribes mimika come esdm ask freeport close jakarta approximately,2017,0,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,indonesianews freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,central government accuse pt freeport indonesia employee demonstration jakarta freeportindonesia,2017,-0.1027,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,weest freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,two tribes mimika come esdm ask freeport close jakarta approximately,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta detikcom,2017,-0.5574,8/03/2017
3,8,joinpaytren freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,8/03/2017
3,8,two tribes mimika come esdm ask freeport close jakarta approximately,2017,0,8/03/2017
3,8,support nationalizationfreeport supporters jokowi militants freeport office office jakarta via shnet,2017,0.6808,8/03/2017
3,8,infobusiness freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport worker deny demonstration jakarta finance company,2017,-0.25,8/03/2017
3,8,inpicture jakarta employee employees pt freeport indonesia rally,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,papua economy slow due freeport saga bank indonesia,2017,0,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,release religion freeport fund employees papua riot jakarta savefpibubarkangmbi,2017,-0.5574,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,support nationalizationfreeport supporters jokowi militants freeport office office jakarta via shnet,2017,0.6808,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,economy papua society jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,central government accuse pt freeport indonesia employee demonstration jakarta freeportindonesia,2017,-0.1027,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport actually gold nyari lg research clone ahok krnahok,2017,0,8/03/2017
3,8,heart kamoro tribe whose purple fluid waste freeport jakarta,2017,-0.4215,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta via detikfinance,2017,-0.5574,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,close open open close open mouth close freeport cover mouth open freeport eng ing eeeeng freeport bring repot,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta indonesiakata,2017,-0.5574,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,papuas economy slow due freeport saga bank indonesia jakarta post,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,focus freeport fund employees papua riot jakarta detikcom,2017,-0.5574,8/03/2017
3,8,come jakarta amungme kamoro tribes ask freeport close jakarta number,2017,0.0772,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,freeport fund employees papua riot jakarta,2017,-0.5574,8/03/2017
3,8,indonesia freeport unity qureta,2017,0,8/03/2017
3,8,freeport fund employees papua riot jakarta detikcom infojkt,2017,-0.5574,8/03/2017
3,8,jonan gather former minister emr discuss freeport jakarta casual,2017,0.2023,8/03/2017
3,8,freeport actually gold nyari lg research clone ahok krnahok,2017,0,8/03/2017
3,8,two tribes mimika come esdm ask freeport close jakarta approximately,2017,0,8/03/2017
3,8,indigenous people papua almost extinct freeport sketch news com jakarta esdm ministry accept,2017,0.3818,8/03/2017
3,8,central government accuse pt freeport indonesia employee demonstration jakarta via papuauntukall,2017,-0.1027,8/03/2017
3,8,papuans jakarta demand government close freeport,2017,-0.128,8/03/2017
3,8,come jakarta amungme kamoro tribes request freeport close jakarta,2017,0,8/03/2017
3,8,regent mimika freeports supportive demonstration esdm pt freeport cost,2017,0.3818,8/03/2017
3,8,freeport employee match fate dpr post conflict jakarta,2017,-0.3182,8/03/2017
3,8,amungme kamoro tribes demand freeport close,2017,-0.128,8/03/2017
3,8,come jakarta amungme kamoro tribe request freeport close,2017,0,8/03/2017
3,8,freeport call never compensate customary land use papua jakarta,2017,0,8/03/2017
3,8,unreliable pt freeport come support government nationalizationfreeport,2017,0.4019,8/03/2017
3,8,monitor freeport securities mtf optimistic target finance papua jakarta,2017,0.5423,8/03/2017
2,22,freeport negotiation space jakarta government pt berita jatim,2017,0,22/02/2017
2,22,alhamdulilah flood point point remain flood heavy rain jkt freeport,2017,0,22/02/2017
2,22,freeport careful jakarta make problem papua,2017,0.4325,22/02/2017
2,22,case freeport issue indonesian citizens nationalism unless gang caliphs already feel wni,2017,0,22/02/2017
2,22,indonesia vs freeport power ummah defend country let move people bela indonesia bother sm ahok doang,2017,0.2584,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,freeport berulah pp pemuda muhammadiyah ask government override updaterestory,2017,0,22/02/2017
2,22,alhamdulilah flood point point remain flood heavy rain jkt freeport,2017,0,22/02/2017
2,22,fahira idris koq ga ever ngeblow freeport panama paper,2017,0,22/02/2017
